Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2019-04-01T00:00:00+00:00,,,51.592278,-2.918971,Male,10-17,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2019-04-01T10:00:00+00:00,,,51.611432,-2.960301,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2019-04-01T13:00:00+00:00,,,51.582113,-2.992315,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T13:00:00+00:00,,,51.582113,-2.992315,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2019-04-01T19:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T19:00:00+00:00,,,51.587019,-2.838294,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T19:00:00+00:00,,,51.581783,-2.837549,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2019-04-01T19:00:00+00:00,,,51.581783,-2.837549,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T22:00:00+00:00,,,51.589514,-2.985836,Male,18-24,,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2019-04-01T22:00:00+00:00,,,51.588256,-2.987887,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T22:00:00+00:00,,,51.589514,-2.985836,Male,18-24,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T22:00:00+00:00,,,51.588256,-2.987887,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T22:00:00+00:00,,,51.589514,-2.985836,Male,25-34,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-01T22:00:00+00:00,,,51.589514,-2.985836,Male,25-34,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2019-04-01T22:00:00+00:00,,,51.589514,-2.985836,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2019-04-02T00:00:00+00:00,,,51.694107,-3.020256,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-02T00:00:00+00:00,,,51.694107,-3.020256,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-02T01:00:00+00:00,,,51.580123,-2.991607,Male,over 34,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2019-04-02T09:00:00+00:00,,,51.594844,-2.895261,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2019-04-02T13:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2019-04-02T13:00:00+00:00,,,51.597348,-2.982353,Male,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
