Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
14e47fe5da6f042e4eb75412bf3d0bf14e80d0621f914ab50479fe219b769597,2016-12,Cleveland Police,Cleveland Police,-1.055073,54.534616,On or near Shopping Area,E01012117,Redcar and Cleveland 018A,Investigation complete; no suspect identified
21c4b8580ee0d404bb9ca3d3f0bc6d2489aa522cd68fa0763f6dc11bb40ee857,2016-12,Cleveland Police,Cleveland Police,-1.103338,54.607869,On or near LIMERICK ROAD,E01012107,Redcar and Cleveland 003D,Investigation complete; no suspect identified
1ce1354d63dfba3d2239b03c084d63ab009b3b7376205d39318320fecf82141a,2016-12,Cleveland Police,Cleveland Police,-1.322794,54.572565,On or near PRIMROSE STREET,E01012251,Stockton-on-Tees 012B,Investigation complete; no suspect identified
f787aaae745066dedc0f9e1d71c04af40a463ba418b45bca6360bdb8ac7f330e,2016-12,Cleveland Police,Cleveland Police,-1.242233,54.570947,On or near PRINCES ROAD,E01012039,Middlesbrough 003D,Investigation complete; no suspect identified
c9032ed0426fff16512c9c799533c860205e9720da1c0aebdbf8c965bbb848e9,2016-12,Cleveland Police,Cleveland Police,-1.077592,54.613985,On or near Parking Area,E01012105,Redcar and Cleveland 002A,Investigation complete; no suspect identified
dff56df8e45283bbd83434d1cb2e7f58ef0284572844af17415891f0ae606b3e,2016-12,Cleveland Police,Cleveland Police,-1.324343,54.516297,On or near VAYNOR DRIVE,E01012227,Stockton-on-Tees 023A,Investigation complete; no suspect identified
0a9fd93151612d81661b646648048d5acad2ac60653941effdd526f815ed40ff,2016-12,Cleveland Police,Cleveland Police,-1.020200,54.592315,On or near Supermarket,E01012157,Redcar and Cleveland 006H,Investigation complete; no suspect identified
c97875406065c4b4a9d213e82343d85efcd35a03a6b9fad375876a1a9c7c3955,2016-12,Cleveland Police,Cleveland Police,-1.195091,54.566769,On or near TURFORD AVENUE,E01012061,Middlesbrough 002D,Investigation complete; no suspect identified
b7ad3c0c95215989c665587df47c683c68a647918504a6ecd3f49446317eb16b,2016-12,Cleveland Police,Cleveland Police,-1.063300,54.528982,On or near LINCOLN ROAD,E01033472,Redcar and Cleveland 019G,Investigation complete; no suspect identified
81cebb6dfbb0ebf6fcf95183f56723ce31b9e3898e2432c7581d962c53d9a300,2016-12,Cleveland Police,Cleveland Police,-1.141866,54.559600,On or near WEST STREET,E01012110,Redcar and Cleveland 011C,Investigation complete; no suspect identified
62ed614ff35968357bf2d38609347878cc0e8c4556043b9adcf78b4943a56cf5,2016-12,Cleveland Police,Cleveland Police,-1.201677,54.571683,On or near CARGO FLEET LANE,E01012061,Middlesbrough 002D,Investigation complete; no suspect identified
5ddb7271deba6f487da14ce434b893d1084fa798bb4e6d737e8c351bece035d1,2016-12,Cleveland Police,Cleveland Police,-1.299033,54.532060,On or near VALIANT WAY,E01012284,Stockton-on-Tees 020C,Investigation complete; no suspect identified
1eb72efdf3d865f7441a5d93260a7aec967cffd99b7a335717909716e68274f0,2016-12,Cleveland Police,Cleveland Police,-1.314533,54.586449,On or near GRETA ROAD,E01012193,Stockton-on-Tees 007B,Investigation complete; no suspect identified
2968bef388006884f89acc5900c77722b521ddc70f9c43f9d47c988f12219b4d,2016-12,Cleveland Police,Cleveland Police,-1.174460,54.549842,On or near ALLENDALE ROAD,E01012148,Redcar and Cleveland 021A,Investigation complete; no suspect identified
a67513f0a40e49bc5e0f9c49d8c9910aa106234b40166b81a983971405cdf83a,2016-12,Cleveland Police,Cleveland Police,-1.190213,54.549122,On or near LEALHOLM CRESCENT,E01012017,Middlesbrough 007C,Investigation complete; no suspect identified
47ac4c14440f60091e279bf54fa09edef754e22cb3a5508fce8ac3d078d7cc14,2016-12,Cleveland Police,Cleveland Police,-1.142332,54.560268,On or near Parking Area,E01012171,Redcar and Cleveland 011E,Investigation complete; no suspect identified
aea6e0c37a9bfddb1be7151438db226092995008058da78f1de307065934c4ec,2016-12,Cleveland Police,Cleveland Police,-1.248253,54.569915,On or near OUTRAM STREET,E01012037,Middlesbrough 003B,Investigation complete; no suspect identified
835baa0adf825fba7b074786419751450a63aabf9b6bdb0a30b54cc1a149fe2c,2016-12,Cleveland Police,Cleveland Police,-1.341535,54.588351,On or near Supermarket,E01012249,Stockton-on-Tees 008B,Investigation complete; no suspect identified
dbde702da59e448b8dd4af96650434697461b2dfa9a14bb2c7c593719ec5ce29,2016-12,Cleveland Police,Cleveland Police,-1.137148,54.566271,On or near AINTHORPE ROAD,E01012108,Redcar and Cleveland 011A,Investigation complete; no suspect identified
85dc56dda350c7796a9275950e09cda6c606aeb988c4f4c991967dc8007c79b2,2016-12,Cleveland Police,Cleveland Police,-1.228145,54.688596,On or near TOPCLIFFE STREET,E01011975,Hartlepool 005C,Investigation complete; no suspect identified
2cdf9f96ab8002f5c707781ecfce2f9e77581308ac2b9e41da420f8995045a00,2016-12,Cleveland Police,Cleveland Police,-1.291492,54.539170,On or near Sports/Recreation Area,E01012284,Stockton-on-Tees 020C,Investigation complete; no suspect identified
cb36b76e96ff642ee59a1ccc95ddcee8fe8a6fb2d5adf33dfd8cb0be5188ab04,2016-12,Cleveland Police,Cleveland Police,-1.296510,54.531408,On or near VULCAN WAY,E01012282,Stockton-on-Tees 020A,Investigation complete; no suspect identified
b0a20bbece765440622946f2a4dd5fd61865109f1b523e54169e60717388fdbc,2016-12,Cleveland Police,Cleveland Police,-1.322574,54.562526,On or near ALICE ROW,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
0605a96e3fe889bd819af01f175bd1c6331d6548bd875a54b46ed14dd078cafb,2016-12,Cleveland Police,Cleveland Police,-1.274202,54.555424,On or near Teesside Shopping Park,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
f6eb88cd07080fc78cc6d74bc1798fa23e7d489a8f10b070c7d2d2e55d970516,2016-12,Cleveland Police,Cleveland Police,-1.203208,54.551032,On or near ELGIN AVENUE,E01012085,Middlesbrough 010D,Investigation complete; no suspect identified
16c0e3e63aaad2ddc7214fa5b4a97dacbcb12d1d5fc18103af8ef589a4387d96,2016-12,Cleveland Police,Cleveland Police,-1.355937,54.581814,On or near TITHE BARN ROAD,E01032543,Stockton-on-Tees 009G,Investigation complete; no suspect identified
d0a1ea1a3719fd7257df898277cf161aa5a9d0a4e8ca279de741a51cf6a88b09,2016-12,Cleveland Police,Cleveland Police,-1.208954,54.690296,On or near MARINA WAY,E01011974,Hartlepool 005B,Investigation complete; no suspect identified
b27a82cd714a33678ecc6c322685dfc388866cc8b8a3f65832bf6050db6d14c0,2016-12,Cleveland Police,Cleveland Police,-1.232976,54.703895,On or near LIGHTFOOT CRESCENT,E01011952,Hartlepool 002A,Investigation complete; no suspect identified
fe6c923293dd46db02c7ce01c9c21218b7b1ba5368eb747049e97830ad52087a,2016-12,Cleveland Police,Cleveland Police,-1.221882,54.689994,On or near HOPPS STREET,E01011973,Hartlepool 005A,Investigation complete; no suspect identified
c8b945504d91be5607d24a6d7eeee1fcfc6d237d3aea6d74c158f7b717a1c188,2016-12,Cleveland Police,Cleveland Police,-1.261463,54.531396,On or near EASTHAM SANDS,E01012022,Middlesbrough 015A,Investigation complete; no suspect identified
5c9bc4e910e61e4b83dda1538f3670fa81b3a8b5041e19e782383192650f839e,2016-12,Cleveland Police,Cleveland Police,-1.210692,54.684646,On or near Parking Area,E01012000,Hartlepool 007E,Investigation complete; no suspect identified
17df0127b1971fd03455dc5b36007c4c3d87bcc650e9d29650a47bf8477c1896,2016-12,Cleveland Police,Cleveland Police,-1.236569,54.575234,On or near Parking Area,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
acc814015f45599fb784a42258e7a66407e8c1895b486fc007d5578e0b24eda6,2016-12,Cleveland Police,Cleveland Police,-1.228974,54.684135,On or near LINDEN GROVE,E01011965,Hartlepool 006A,Investigation complete; no suspect identified
a5c3c2e7624179df537b920146d029d5aba91bb9c22e03262af2a19fd13a17d0,2016-12,Cleveland Police,Cleveland Police,-0.957088,54.557726,On or near WILLIAM STREET,E01012162,Redcar and Cleveland 012A,Investigation complete; no suspect identified
84e0835642495308cc81e50a2930122e7d6c1fe8e7025890f940516579941433,2016-12,Cleveland Police,Cleveland Police,-1.294335,54.596569,On or near STOCKTON STREET,E01012280,Stockton-on-Tees 004C,Investigation complete; no suspect identified
0d268ea73ef75654fa91855a807735f6b5cd3a4bbea1011a58ebc42a37554c13,2016-12,Cleveland Police,Cleveland Police,-1.213290,54.684241,On or near Middleton Grange Shopping Centre,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
809324786cbf1e91660d1143391e7d083a51b49e0f80e53bf5fb603ee4dbc402,2016-12,Cleveland Police,Cleveland Police,-1.212289,54.683093,On or near Shopping Area,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
a68e4ca0336a2b48ecfb701c12f3c1ce2a22e1d166779ccbcff72b8ed951d394,2016-12,Cleveland Police,Cleveland Police,-1.189785,54.566023,On or near HOPKINS AVENUE,E01012061,Middlesbrough 002D,Investigation complete; no suspect identified
0c70be19af0febef0aac046e209e0573ffd7fc026f64b79cf9ef7be1b054ba03,2016-12,Cleveland Police,Cleveland Police,-1.001990,54.588913,On or near RALEIGH CLOSE,E01012156,Redcar and Cleveland 006G,Investigation complete; no suspect identified
42830160c528b4785353f78b5666f09de7db8139106fdce32acb0de5f0345658,2016-12,Cleveland Police,Cleveland Police,-1.244595,54.561138,On or near BROMPTON ROAD,E01012078,Middlesbrough 005A,Investigation complete; no suspect identified
c65766ad27a069b655a3d12e364e856dd612df4df1b30e3fc34f801794f729f0,2016-12,Cleveland Police,Cleveland Police,-1.100145,54.603819,On or near HARTON CLOSE,E01032560,Redcar and Cleveland 003E,Investigation complete; no suspect identified
0503c23397cd5203080cb294207a0dd4b5025f9f79b1ee53caa3b13f6f543e97,2016-12,Cleveland Police,Cleveland Police,-1.051194,54.537264,On or near UNION STREET,E01012117,Redcar and Cleveland 018A,Investigation complete; no suspect identified
11a31744c355e94cf606e69504e9808eee685502188f099a9fcc48241169d5c5,2016-12,Cleveland Police,Cleveland Police,-1.234399,54.578752,On or near Parking Area,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
777a732e4650707a463fe7255022088b8d34c7e23e536c74d6832ab574ad5add,2016-12,Cleveland Police,Cleveland Police,-1.319885,54.564254,On or near FAGG STREET,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
756404b1ea61511f1bcee6e3902524b8b514ef2e0c1198bae99aa7e63c1db14b,2016-12,Cleveland Police,Cleveland Police,-1.241920,54.546104,On or near NEWBY CLOSE,E01012007,Middlesbrough 012A,Investigation complete; no suspect identified
2d870b26bf1937a72bdf80b0add0e7bb8a81f6cc1e9e0ee8d43cbe0864b96ae6,2016-12,Cleveland Police,Cleveland Police,-1.303571,54.570479,On or near PRINCEPORT ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
118e855f8fdec35dd6ceb1080bff7b05248d8976a5be722510838b58523be473,2016-12,Cleveland Police,Cleveland Police,-1.360486,54.577812,On or near BOTHAL DRIVE,E01012187,Stockton-on-Tees 011A,Investigation complete; no suspect identified
d565d5d163d61f6474e358ecda71711d88078825e80252e73caab64ff31a136a,2016-12,Cleveland Police,Cleveland Police,-1.048192,54.537438,On or near Further/Higher Educational Building,E01012117,Redcar and Cleveland 018A,Investigation complete; no suspect identified
eecad7bb9cec54a4029ad984726909d1bfdd7700c580aac1fe1016b0281c5fce,2016-12,Cleveland Police,Cleveland Police,-1.246640,54.699308,On or near GOLDCREST CLOSE,E01012005,Hartlepool 014G,Investigation complete; no suspect identified
747f0caa2352e611a9681cb9fa2b9fbcbfaa5e49095d7af6950dfe0cdd8651dd,2016-12,Cleveland Police,Cleveland Police,-1.240986,54.696280,On or near TIVERTON GROVE,E01032541,Hartlepool 003H,Investigation complete; no suspect identified
fc487985679eca14a18f19710c2ccbbf988cd27c758c8814b21a5190cf88a1bc,2016-12,Cleveland Police,Cleveland Police,-1.079983,54.601385,On or near BRECON DRIVE,E01012129,Redcar and Cleveland 005C,Investigation complete; no suspect identified
9626a1ad7362991d61163354c81e081f1320d67e1b148d03515edd1841aeb89f,2016-12,Cleveland Police,Cleveland Police,-1.069814,54.605378,On or near KESWICK ROAD,E01012142,Redcar and Cleveland 002B,Investigation complete; no suspect identified
6f53ef153e2d72ad14f6147f91959fb1143a0a4a9f25e05c25da9ebadf2387f8,2016-12,Cleveland Police,Cleveland Police,-1.242718,54.569799,On or near CLIFTON STREET,E01012036,Middlesbrough 003A,Investigation complete; no suspect identified
fc8e3bbeabc50dfdb2e1831627119565a37db331e5ccea87daebdf20ab4efe9c,2016-12,Cleveland Police,Cleveland Police,-1.225472,54.561638,On or near EASSON STREET,E01012027,Middlesbrough 006B,Investigation complete; no suspect identified
d2e023930696029f81b4129b7d17b08ced44330d7ad847debff523653565f919,2016-12,Cleveland Police,Cleveland Police,-1.275245,54.613459,On or near LAMBTON ROAD,E01012214,Stockton-on-Tees 003C,Investigation complete; no suspect identified
eac4e6897da94c60e0307840ffe49ba136cf26c08747a7eb34bb053924aac33b,2016-12,Cleveland Police,Cleveland Police,-1.182447,54.553230,On or near CARGO FLEET LANE,E01012017,Middlesbrough 007C,Investigation complete; no suspect identified
d32b510d1ac6afbc809e7b8f4ccb17b86a838f1f008e751ad1d407e5debca225,2016-12,Cleveland Police,Cleveland Police,-1.219774,54.694743,On or near RABY ROAD,E01033466,Hartlepool 003I,Investigation complete; no suspect identified
3cfca8ca20ec4aa120ef706c5ad3a6ce88088af7e0d09911a881c68615078f09,2016-12,Cleveland Police,Cleveland Police,-1.147352,54.575357,On or near SAINT GEORGE'S ROAD WEST,E01012114,Redcar and Cleveland 009B,Investigation complete; no suspect identified
443a69af78e99d794b24acbd5d8ca5dca96f4043c8b63a3203f1fa58469975b4,2016-12,Cleveland Police,Cleveland Police,-0.981904,54.542965,On or near GERRIE STREET,E01012181,Redcar and Cleveland 016D,Investigation complete; no suspect identified
a5842424f20d3877dbf2e2afc5dde860632c53930a8723a2a3161bdb46e7e9cd,2016-12,Cleveland Police,Cleveland Police,-1.151688,54.563228,On or near SNOWDEN STREET,E01012172,Redcar and Cleveland 011F,Investigation complete; no suspect identified
8f993fd57f8cfe882d510195673149b058417e2cd64afea8114e9f6584e09041,2016-12,Cleveland Police,Cleveland Police,-1.354277,54.493957,On or near KINGSDALE CLOSE,E01012302,Stockton-on-Tees 024F,Investigation complete; no suspect identified
ebd2acbda5421b1bd833066db93f98dcf99589e9e952e5e073f02d3bc8f9c9a5,2016-12,Cleveland Police,Cleveland Police,-1.236337,54.562776,On or near PARK ROAD SOUTH,E01012080,Middlesbrough 005C,Investigation complete; no suspect identified
f9eea41590765abaacbbfc1c52a29bca56b742ee2e1536ed822705a03b2de369,2016-12,Cleveland Police,Cleveland Police,-1.147032,54.553660,On or near BRACKENFIELD COURT,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
43cb3815b9c6e20458e46212133f027dc072b10b9cb1c0eae3461ef34d9983a9,2016-12,Cleveland Police,Cleveland Police,-1.177643,54.558392,On or near RODMELL CLOSE,E01012091,Middlesbrough 007F,Investigation complete; no suspect identified
78716ebc5986948689992b26750a113b5f851e18a5490a236f851772110adc41,2016-12,Cleveland Police,Cleveland Police,-1.314360,54.564501,On or near Supermarket,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
e5456471c39c10e7ef79aa311ac6f1995842c15c423f1eae6fb3096b8c4bef50,2016-12,Cleveland Police,Cleveland Police,-0.990923,54.580877,On or near Petrol Station,E01012158,Redcar and Cleveland 007A,Investigation complete; no suspect identified
0f7f211971c118003326638580454520d9352d997719ec4cd80c204a1552d0fe,2016-12,Cleveland Police,Cleveland Police,-1.187396,54.568722,On or near CRANFIELD AVENUE,E01012060,Middlesbrough 002C,Investigation complete; no suspect identified
de6118105992246cbf4d1e4f6c89ad01a5b52207b960ceaf961e4f31c333c50b,2016-12,Cleveland Police,Cleveland Police,-1.061384,54.615855,On or near MURIEL STREET,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
31d4545be388c9e4e7a38211111384bdeaa01c4e3e90bd32d918e418ad77b7f6,2016-12,Cleveland Police,Cleveland Police,-1.235453,54.575335,On or near Parking Area,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
667e7afa64544046162c4cd3f6e3cbe0a5c26d66e46774c97fcf3a50e3fb881e,2016-12,Cleveland Police,Cleveland Police,-1.275092,54.556715,On or near Parking Area,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
5d25be88506703c318a8582a76872611129a29eccf6ba31e4e62672f08fd6780,2016-12,Cleveland Police,Cleveland Police,-1.220753,54.571502,On or near ELY STREET,E01012094,Middlesbrough 001F,Investigation complete; no suspect identified
817241fe622d26ca4cc81ae22702f82364853c4741573b293e536c615f33148a,2016-12,Cleveland Police,Cleveland Police,-1.178644,54.554750,On or near Shopping Area,E01012016,Middlesbrough 007B,Investigation complete; no suspect identified
df89ef89f82f323fbc9a994f2775cd33e8086bc26bbaa4c8011d3e37296d9700,2016-12,Cleveland Police,Cleveland Police,-1.357540,54.589066,On or near ROECLIFFE GROVE,E01012250,Stockton-on-Tees 009E,Investigation complete; no suspect identified
7d7dd57187ff0d3662db7f56c9d6327620cc51dc5fa9c6ebf1bc3923274f9c35,2016-12,Cleveland Police,Cleveland Police,-1.234397,54.556572,On or near ASPEN DRIVE,E01033469,Middlesbrough 006E,Investigation complete; no suspect identified
0a3ca1951fe8c925d446a81784bc32cb2ccbcbdc803ca4ad4a6f5f9cbd4600e3,2016-12,Cleveland Police,Cleveland Police,-1.009233,54.593349,On or near RYEHILLS DRIVE,E01012156,Redcar and Cleveland 006G,Investigation complete; no suspect identified
4a9645f17ab17c3ce0031d1fcf5a87d7fa907314c441b99b49cd9b0ed88cae3d,2016-12,Cleveland Police,Cleveland Police,-1.214411,54.675207,On or near SUSSEX STREET,E01012001,Hartlepool 008D,Investigation complete; no suspect identified
4e88ac9d8eea9c7d922f8830ff0919a35ea1f2d68d797981266489ad0d7363a6,2016-12,Cleveland Police,Cleveland Police,-1.226411,54.566748,On or near BYELANDS STREET,E01012094,Middlesbrough 001F,Investigation complete; no suspect identified
f3d22684acd9916bc800606a5d9ae381efd3b5fe0a9c16da0eab6c1121b955de,2016-12,Cleveland Police,Cleveland Police,-1.189271,54.567027,On or near BERWICK HILLS AVENUE,E01012060,Middlesbrough 002C,Investigation complete; no suspect identified
ed1f0f4bcdb2ddedee03701e25dcc3a0b9486da950f15eb9da8f252e7cb7cc60,2016-12,Cleveland Police,Cleveland Police,-1.068931,54.608131,On or near BOWNESS GROVE,E01012142,Redcar and Cleveland 002B,Investigation complete; no suspect identified
0af7d085451e6e2fde6d4fb32a1909746bbe38b0a1e174131d14821ddc7ca8e0,2016-12,Cleveland Police,Cleveland Police,-1.272889,54.617957,On or near LANSDOWN WAY,E01012245,Stockton-on-Tees 003F,Investigation complete; no suspect identified
a1b05c0e809350295a356bc5a13a9f38b5ed0c71fcfd2ea5a457534642bf771b,2016-12,Cleveland Police,Cleveland Police,-1.181595,54.549459,On or near Petrol Station,E01012150,Redcar and Cleveland 021B,Investigation complete; no suspect identified
74325b18119ebc117be5df563a0d36ab3fe6661d8f5e4d2b9f5f7fbd8edd459d,2016-12,Cleveland Police,Cleveland Police,-1.181595,54.549459,On or near Petrol Station,E01012150,Redcar and Cleveland 021B,Investigation complete; no suspect identified
5ed04d680e8c43caab16a6c4624cb06c8f86e9fc1786ddab68fe693fc4335948,2016-12,Cleveland Police,Cleveland Police,-1.321718,54.591720,On or near FULTHORPE ROAD,E01012213,Stockton-on-Tees 006D,Investigation complete; no suspect identified
146c83326999d5d35c927f815e5d0bbd28a6766fb3f90eb332ecc0d615d1d6a5,2016-12,Cleveland Police,Cleveland Police,-1.240716,54.535213,On or near SANDY FLATTS COURT,E01012046,Middlesbrough 013A,Investigation complete; no suspect identified
a926b7d49c1d5add05edd2497f379a1b96e4a3ce902fd3aae464eaca29f25e20,2016-12,Cleveland Police,Cleveland Police,-1.182963,54.549109,On or near WOODSIDE,E01012150,Redcar and Cleveland 021B,Investigation complete; no suspect identified
23df22ae2a3834e6387e7c2de8adedd27c491a2b31fe501e4bd4548ed1bf085a,2016-12,Cleveland Police,Cleveland Police,-1.144592,54.569757,On or near GRIFFITHS ROAD,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
6153ccbdee23e5d0b4bb3914a43693c251f1a00ade5101a7548e73be5f4005ae,2016-12,Cleveland Police,Cleveland Police,-1.339903,54.591694,On or near REYNOLDSTON AVENUE,E01012273,Stockton-on-Tees 008E,Investigation complete; no suspect identified
ac3ec1584f879eae1d50f14eb448f0509b862bffbad12265372c8145d9488a71,2016-12,Cleveland Police,Cleveland Police,-1.260299,54.541886,On or near TRIMDON AVENUE,E01012048,Middlesbrough 013C,Investigation complete; no suspect identified
a68e030ae72def3417e8291c2fe85c539981a0122dd2af1cbeadf351272d0bc9,2016-12,Cleveland Police,Cleveland Police,-1.347511,54.590136,On or near ROCKFERRY CLOSE,E01012249,Stockton-on-Tees 008B,Investigation complete; no suspect identified
d9e2313d6b2877f6bd209e97cad45e52e3cb3cae6a4cf1f33ccf046d0cc03dd3,2016-12,Cleveland Police,Cleveland Police,-1.326811,54.583183,On or near RAVENSCAR CRESCENT,E01012271,Stockton-on-Tees 008C,Investigation complete; no suspect identified
5d679c2746dac77048f19a2157b390446e0a90e069f45dc5d9c994ec82c80087,2016-12,Cleveland Police,Cleveland Police,-1.251177,54.524332,On or near HOLEY CLOSE,E01032552,Middlesbrough 018G,Investigation complete; no suspect identified
6697e84499fd00ed5ea5193893d7737ad1951a3def46ec428296a73485fbaf75,2016-12,Cleveland Police,Cleveland Police,-1.324181,54.556055,On or near Further/Higher Educational Building,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
d63096daf3121ccf637e8bb977518cf68dfbfc4365fd276765305ea316b30018,2016-12,Cleveland Police,Cleveland Police,-1.169588,54.565195,On or near BRAEMAR GROVE,E01012167,Redcar and Cleveland 022B,Investigation complete; no suspect identified
2f24df15ab6f8584963093d849b69d6131b4762373d6b601040fc8ab758f13ff,2016-12,Cleveland Police,Cleveland Police,-1.326811,54.583183,On or near RAVENSCAR CRESCENT,E01012271,Stockton-on-Tees 008C,Investigation complete; no suspect identified
f632b0aa66db0ce99bd7f937e49a79a742e5965a1ae4e87be027ef8645298873,2016-12,Cleveland Police,Cleveland Police,-1.183092,54.698060,On or near BACK THROSTON STREET,E01011991,Hartlepool 002C,Investigation complete; no suspect identified
879c6e9ddbfaaa023d4ae7735d9a647191b7d494ed58c7840ccafa9b42be9646,2016-12,Cleveland Police,Cleveland Police,-1.328067,54.583056,On or near ROXBY CLOSE,E01012271,Stockton-on-Tees 008C,Investigation complete; no suspect identified
34fc44e9bb2a3c7c035029172b9c53e13b8eb32fc40eefb7d334d3e0f0f40f19,2016-12,Cleveland Police,Cleveland Police,-1.234128,54.573403,On or near DUNNING ROAD,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
5a9d63b60eb0b44a6c0b0ff65855d29f1d7742d7dc1bd8ebfab952103ff70276,2016-12,Cleveland Police,Cleveland Police,-1.315277,54.507879,On or near CHALLACOMBE CRESCENT,E01012234,Stockton-on-Tees 023E,Investigation complete; no suspect identified
074ff5b7bf2d3980b01575292030eae75117325c3711768f4fbcbcdcac98444a,2016-12,Cleveland Police,Cleveland Police,-1.207445,54.681749,On or near STAINDROP STREET,E01012000,Hartlepool 007E,Investigation complete; no suspect identified
15d08bf28bb19f145696cfd51c3ee79d63f1cfa60053c1c1c1bbb8d1d7e02d6f,2016-12,Cleveland Police,Cleveland Police,-1.181595,54.549459,On or near Petrol Station,E01012150,Redcar and Cleveland 021B,Investigation complete; no suspect identified
a28e1e1da4767856179cc487c6e50b6027e70b7d5e9b1c404c0f8b6989d26cee,2016-12,Cleveland Police,Cleveland Police,-1.308668,54.522455,On or near FARRIER CLOSE,E01012236,Stockton-on-Tees 022D,Investigation complete; no suspect identified
8c5152bb52eb475b79e9efff6a57fed522a26964f9762219cc4de6e852ce37d4,2016-12,Cleveland Police,Cleveland Police,-1.350734,54.589857,On or near Petrol Station,E01012250,Stockton-on-Tees 009E,Investigation complete; no suspect identified
1a958a9648a61562f4d14f2c17345eb233ce41777e6da10c195480ffdb5f986d,2016-12,Cleveland Police,Cleveland Police,-1.292175,54.548862,On or near SALTBURN ROAD,E01012239,Stockton-on-Tees 018B,Investigation complete; no suspect identified
5592ab65f5a1829a296aab2110c3b1b1c7bbfe49e1a7c9b3febdda2ef455e666,2016-12,Cleveland Police,Cleveland Police,-1.324044,54.585873,On or near Supermarket,E01012193,Stockton-on-Tees 007B,Investigation complete; no suspect identified
9c1b6a07300c318392eb3714f60ca1c9e1197056797a27f0ee95faf9c2542d0b,2016-12,Cleveland Police,Cleveland Police,-1.347394,54.588733,On or near RENVYLE AVENUE,E01012249,Stockton-on-Tees 008B,Investigation complete; no suspect identified
f8174aa35a1e0eef1c7054995a6c266548423819211d9e505f4e232669491dcf,2016-12,Cleveland Police,Cleveland Police,-1.312389,54.508797,On or near GAYLE MOOR CLOSE,E01012234,Stockton-on-Tees 023E,Investigation complete; no suspect identified
fbc4818bbd7faedc86cf405c6cc2a0269a050d9d1a7eb9ead046c4fcf875eb7b,2016-12,Cleveland Police,Cleveland Police,-1.061138,54.617795,On or near GRAFFENBERG STREET,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
6bc6d776f819ae50ae61d9e50602144a409f7c33bb843616bc8396ce2f980f9c,2016-12,Cleveland Police,Cleveland Police,-1.054011,54.535084,On or near Parking Area,E01012117,Redcar and Cleveland 018A,Investigation complete; no suspect identified
1bb8d83ba86b84cf666d46edd659c4ffd28d323b5434f7e36e3f48d0826aac3d,2016-12,Cleveland Police,Cleveland Police,-1.204427,54.561492,On or near Norfolk Place Shops,E01012075,Middlesbrough 004B,Investigation complete; no suspect identified
afd7975c5a737d5d8a9f90403412e789744d7d2153d50ccc3e57deb855840655,2016-12,Cleveland Police,Cleveland Police,-1.207265,54.686205,On or near CHURCH STREET,E01012000,Hartlepool 007E,Investigation complete; no suspect identified
25ab00354921931e5fea06286352bb0ca3f7b1fe438a495743fef947b686fcef,2016-12,Cleveland Police,Cleveland Police,-1.192852,54.550119,On or near RADNOR GREEN,E01012082,Middlesbrough 010A,Investigation complete; no suspect identified
98bac2bfd7ad8a2934b33883adff351147adbdc2ee88c3563f6ee9f593f3521d,2016-12,Cleveland Police,Cleveland Police,-1.233985,54.577743,On or near Nightclub,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
5d1fd3a1555decf44a3b02f018b6a329ce833fb3a194afb6a75f2fda3735d6e5,2016-12,Cleveland Police,Cleveland Police,-1.146055,54.554516,On or near BANKFIELDS ROAD,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
4c6ba9c55b92b97fedf8460b42dcbca10bf23c6241ec9d167f076960735f5770,2016-12,Cleveland Police,Cleveland Police,-1.301328,54.572309,On or near OUSEPORT ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
d94b74b39fd6095f7352cd0c8c564ded3516af005856b0db6b07da97a2d64654,2016-12,Cleveland Police,Cleveland Police,-1.046597,54.526928,On or near WHEATLANDS CLOSE,E01012182,Redcar and Cleveland 020C,Investigation complete; no suspect identified
146ece8454f06386cff9776165d17393eeefe1eef94835d73ff23088d6bf91c0,2016-12,Cleveland Police,Cleveland Police,-1.357017,54.504316,On or near WORSALL ROAD,E01012300,Stockton-on-Tees 024D,Investigation complete; no suspect identified
