Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2019-03-01T00:00:00+00:00,,,52.475784,-1.863285,,,Asian/Asian British - Any other Asian background,Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T00:12:00+00:00,,,52.480213,-1.885741,,18-24,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,False
Person search,2019-03-01T00:15:00+00:00,,,52.467801,-1.855288,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T00:19:00+00:00,,,52.468902,-1.851825,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T00:20:00+00:00,,,52.472003,-1.866168,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T00:25:00+00:00,,,52.474796,-1.900094,,,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T00:30:00+00:00,,,52.463779,-1.985738,,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False
Person search,2019-03-01T00:47:00+00:00,,,52.508112,-1.938680,,,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False
Person search,2019-03-01T00:52:00+00:00,,,52.475153,-1.897223,,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person and Vehicle search,2019-03-01T00:55:00+00:00,,,52.472973,-1.873938,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T00:57:00+00:00,,,52.476386,-1.898457,,,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T01:06:00+00:00,,,52.472412,-1.862089,,18-24,Mixed/Multiple ethnic groups - White and Black African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T01:15:00+00:00,,,52.423461,-1.833875,,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,
Person search,2019-03-01T01:15:00+00:00,,,52.423461,-1.833875,,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,
Person search,2019-03-01T02:14:00+00:00,,,52.474394,-1.914670,,25-34,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T02:15:00+00:00,,,52.474394,-1.914670,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T02:18:00+00:00,,,52.474394,-1.914670,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T02:20:00+00:00,,,52.477143,-1.890814,,18-24,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,True
Person search,2019-03-01T02:30:00+00:00,,,52.564231,-1.786992,,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T02:57:00+00:00,,,52.474394,-1.914670,,,Asian/Asian British - Pakistani,Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T03:34:00+00:00,,,52.585243,-2.130031,,,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T03:36:00+00:00,,,52.586008,-2.129487,,,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T03:37:00+00:00,,,52.585243,-2.130031,,,Mixed/Multiple ethnic groups - White and Black African,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T03:50:00+00:00,,,52.585243,-2.130031,,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,False
Person search,2019-03-01T10:38:00+00:00,,,52.480049,-1.893280,,25-34,White - Any other White background,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2019-03-01T11:32:00+00:00,,,52.479878,-1.892382,,18-24,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2019-03-01T11:36:00+00:00,,,52.516425,-1.998306,,over 34,Mixed/Multiple ethnic groups - White and Black Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,False
Person search,2019-03-01T12:08:00+00:00,,,52.493507,-1.972944,,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2019-03-01T12:38:00+00:00,,,52.471498,-1.891505,,10-17,Mixed/Multiple ethnic groups - White and Black Caribbean,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2019-03-01T12:44:00+00:00,,,52.563805,-1.822901,,10-17,Mixed/Multiple ethnic groups - White and Black Caribbean,Other,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T12:48:00+00:00,,,52.484795,-1.892164,,18-24,Black/African/Caribbean/Black British - African,Asian,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False
Person search,2019-03-01T12:50:00+00:00,,,52.486484,-1.790814,,18-24,White - Any other White background,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Arrest,,
Person search,2019-03-01T12:54:00+00:00,,,52.563805,-1.822901,,10-17,Mixed/Multiple ethnic groups - White and Black African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T13:02:00+00:00,,,52.481699,-1.834363,,,Asian/Asian British - Pakistani,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person search,2019-03-01T13:02:00+00:00,,,52.481699,-1.834363,,,Black/African/Caribbean/Black British - African,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False
Person and Vehicle search,2019-03-01T13:18:00+00:00,,,52.469318,-1.840209,,18-24,Asian/Asian British - Pakistani,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,True
Person and Vehicle search,2019-03-01T13:18:00+00:00,,,52.469318,-1.840209,,18-24,Asian/Asian British - Pakistani,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Arrest,False,
