Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1ac96b95f8ca93e607b3a5fc577b8f13efd8c26ffd41d58008df4571bcd9cae5,2017-03,Humberside Police,Humberside Police,-0.376215,53.788334,On or near Parking Area,E01012875,Kingston upon Hull 003A,Investigation complete; no suspect identified
ea950495a901e5a30057e50824220da290836b4103ce4adfd64e42272a2199d5,2017-03,Humberside Police,Humberside Police,-0.327271,53.766276,On or near STONEFERRY ROAD,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
44b41923d0be1731a6e69eb6f179b2bfb2d6e5ad0281bfc94eed4838ed5c6837,2017-03,Humberside Police,Humberside Police,-0.096306,53.568691,On or near ARTHUR STREET,E01013219,North East Lincolnshire 003B,Investigation complete; no suspect identified
4d234c30a2f662722acad11e3eded7bb2bccb97b17154e33075e69735118440e,2017-03,Humberside Police,Humberside Police,-0.374003,53.787837,On or near Parking Area,E01012875,Kingston upon Hull 003A,Investigation complete; no suspect identified
3816e0e9b0e00aca829ce167d544dd5f256f820728324216943a486382dff7ba,2017-03,Humberside Police,Humberside Police,-0.253856,53.777140,On or near MOUNT VERNON,E01012835,Kingston upon Hull 009B,Investigation complete; no suspect identified
7b797ea4fd8a876118ea98b8ee193a5a58c70e0d8b729ec4d4a3bba04820c4da,2017-03,Humberside Police,Humberside Police,-0.355337,53.764013,On or near GRAFTON STREET,E01012872,Kingston upon Hull 015E,Investigation complete; no suspect identified
2d5de2338464ca5cbe99515b2f1819e4e4091ca41edc6505a840f582ac0744d2,2017-03,Humberside Police,Humberside Police,-0.413512,53.780303,On or near Parking Area,E01012960,East Riding of Yorkshire 025B,Investigation complete; no suspect identified
b34cd0c2f88237f8f7245baba799dbb1f99c479cdbdea388870855e2bed386c3,2017-03,Humberside Police,Humberside Police,-0.411838,53.776407,On or near KINGSWAY,E01012962,East Riding of Yorkshire 023D,Investigation complete; no suspect identified
5e41c2328e5cefca8fe66e0236c82d1bf43a6cd9145e4664dc196d164395116e,2017-03,Humberside Police,Humberside Police,-0.305830,53.775764,On or near REPTON DRIVE,E01012814,Kingston upon Hull 013C,Investigation complete; no suspect identified
b42d3b61c633a65b4ef38c21ff67f2489a94ee8ea9f07396536203c9e7bdc568,2017-03,Humberside Police,Humberside Police,-0.048683,53.571771,On or near HARRINGTON STREET,E01013201,North East Lincolnshire 005C,Investigation complete; no suspect identified
118a3fb8d36089a72609e5ca1eb169e8fc11f7483c7fbd51cbad9874f0618d96,2017-03,Humberside Police,Humberside Police,-0.063546,53.573064,On or near CALVI COURT,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
28d0ca6f7f012494de484063b91b828c1e106abdf66eddcbcaa6483990243fc5,2017-03,Humberside Police,Humberside Police,-0.332905,53.774966,On or near COPENHAGEN ROAD,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
63f4f9e8a72a5c60918a78e23004e421cc99b80c1fdc142e246063a906d8e5c3,2017-03,Humberside Police,Humberside Police,-0.641490,53.564610,On or near KATHLEEN AVENUE,E01013238,North Lincolnshire 015A,Investigation complete; no suspect identified
4d072d1a07466c23d9b90b69ba966e4f62a4fbaf76d54d0c3b882f87fbc8c3ba,2017-03,Humberside Police,Humberside Police,-0.413944,53.846485,On or near MIDDLETON CLOSE,E01013045,East Riding of Yorkshire 017B,Investigation complete; no suspect identified
1954b5148112b0202df59079a8ae7fd932f28bfa6884b1529e4b0bf54cb4921d,2017-03,Humberside Police,Humberside Police,-0.327362,53.751014,On or near MULGRAVE STREET,E01012809,Kingston upon Hull 026C,Investigation complete; no suspect identified
6c844c467171032b9ffa52a40bb800f99de01e81933de20a3a2e2a292058316a,2017-03,Humberside Police,Humberside Police,-0.396194,53.779515,On or near STEPHENSON'S WALK,E01012959,East Riding of Yorkshire 023C,Investigation complete; no suspect identified
a0d0bdade96a353f78bb7c5b2b5a68db48a68e74aa0f8dd6dbcb2c909892358e,2017-03,Humberside Police,Humberside Police,-0.355878,53.754429,On or near DOVER STREET,E01012763,Kingston upon Hull 018C,Investigation complete; no suspect identified
1b4801e47504cb117622c699c6742cff133d1b3eccf7a9d8c31fb73509d082dc,2017-03,Humberside Police,Humberside Police,-0.357896,53.780858,On or near BEVERLEY ROAD,E01012881,Kingston upon Hull 008D,Investigation complete; no suspect identified
f9c9b8bca6f5aa4a262139d74e370180fabe784209968219df31faa0d50ff1cf,2017-03,Humberside Police,Humberside Police,-0.185674,54.085309,On or near YORK ROAD,E01012936,East Riding of Yorkshire 004A,Investigation complete; no suspect identified
a93a9949d4515510dfc10790ef724af3c4dffec18ca2f56b14d533228e1d8474,2017-03,Humberside Police,Humberside Police,-0.433492,53.753635,On or near Petrol Station,E01013115,East Riding of Yorkshire 027D,Investigation complete; no suspect identified
e554ddd6d9cfb93d0f5ba73c55868d5d76fae744fb29b0c4bd73af8a41c11771,2017-03,Humberside Police,Humberside Police,-0.665839,53.594547,On or near ASHDOWN AVENUE,E01013299,North Lincolnshire 008C,Investigation complete; no suspect identified
1884a7049ca0448db82654c9df2b7146c0cb07947f715284450332fd7caa16dd,2017-03,Humberside Police,Humberside Police,-0.011036,53.536576,On or near BROOKLYN DRIVE,E01013153,North East Lincolnshire 020A,Investigation complete; no suspect identified
dc94e57683bdd27782d57005464c071efc07dbf110b953a44d129d0d58bf720a,2017-03,Humberside Police,Humberside Police,-0.413448,53.784419,On or near Petrol Station,E01012960,East Riding of Yorkshire 025B,Investigation complete; no suspect identified
f19f3e6b715e1c8b73ddeee7f8a4fb286b810fa1d82bbc2e0e249e2cdff4593e,2017-03,Humberside Police,Humberside Police,-0.277679,53.764280,On or near Petrol Station,E01012827,Kingston upon Hull 011D,Investigation complete; no suspect identified
f9374d3e3270657d4c5516082f42647f518cd0b18db84e1ed4a0da41df303b86,2017-03,Humberside Police,Humberside Police,-0.433492,53.753635,On or near Petrol Station,E01013115,East Riding of Yorkshire 027D,Investigation complete; no suspect identified
c39a13e89d312ba3327d5fc3c10efa6d29002e01863c851e4ef5e8c901e4d09d,2017-03,Humberside Police,Humberside Police,-0.344562,53.743261,On or near CARR LANE,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
9f5b481eaa67ed1893a7e813be979cfba2beacb4094c21c25bfee3d710a7ca8c,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Investigation complete; no suspect identified
0e80903511305c116e8a07f05b34a2c308f22739c75e70e3b4ae90b2696f2e21,2017-03,Humberside Police,Humberside Police,-0.370938,53.777997,On or near ASHBURY COURT,E01012917,Kingston upon Hull 008F,Investigation complete; no suspect identified
d9a66f285d5410f50a4d6d806aeb36b8e0aaac3eab8db2e20a047a476e8d5d75,2017-03,Humberside Police,Humberside Police,-0.332121,53.742666,On or near SCALE LANE,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
03283f5bd3524ad2bd46ff8eebc6176c2d9064ce57a4a37431e8102e7d1b2eec,2017-03,Humberside Police,Humberside Police,-0.414407,53.756961,On or near WILLERBY CARR CLOSE,E01012800,Kingston upon Hull 023C,Investigation complete; no suspect identified
5c28038ab2f74778da93ef1237de0cbe27d09c0ff6524d1b9aa10fa388b0996c,2017-03,Humberside Police,Humberside Police,-0.349640,53.771962,On or near CLAREMONT AVENUE,E01012766,Kingston upon Hull 012A,Investigation complete; no suspect identified
f90b7e2014910c8ee2231d5ff18691765179d17277d1dc18209abd1b5b06b4b5,2017-03,Humberside Police,Humberside Police,-0.108066,53.556939,On or near Supermarket,E01013211,North East Lincolnshire 015C,Investigation complete; no suspect identified
f60f06f5e9e3e88284d9d9cec9904c39273908fc4da11eaea1a351c888558081,2017-03,Humberside Police,Humberside Police,-0.315100,53.887881,On or near NURSERY WALK,E01012926,East Riding of Yorkshire 014B,Investigation complete; no suspect identified
07c7c923d8d2a741751808d82c7e521a1a175361e25b74c1fab074cd6ecc828a,2017-03,Humberside Police,Humberside Police,-0.130407,53.552912,On or near PERSHORE AVENUE,E01013227,North East Lincolnshire 013C,Investigation complete; no suspect identified
faea02cc3a59da7b42f0142966c54504f6034ebb2e590ccbf8be1abca9d51914,2017-03,Humberside Police,Humberside Police,-0.111129,53.555639,On or near SWINDERBY GARDENS,E01013212,North East Lincolnshire 015D,Investigation complete; no suspect identified
cc47d9fdf8d057f07637b7737ae113ec5e94307db8eb087d58b77f869fe4e321,2017-03,Humberside Police,Humberside Police,-0.409617,53.724735,On or near LAYERTHORPE ROAD,E01012882,Kingston upon Hull 033A,Investigation complete; no suspect identified
b73080bf01fa6e5d3ff9f4cba1dd0a523f7a38d7f21c692e2216fdc9b89b2c92,2017-03,Humberside Police,Humberside Police,-0.270285,53.770295,On or near MILNE ROAD,E01012837,Kingston upon Hull 010D,Investigation complete; no suspect identified
fa541f6e2bcd70a2ac604803aff81c8cb0ef23bcce92f40ecae3049acec3d433,2017-03,Humberside Police,Humberside Police,-0.370478,53.784778,On or near 8TH AVENUE,E01012880,Kingston upon Hull 008C,Investigation complete; no suspect identified
0906e49efa919f6eb29a437d92e1fa5795f9685079c8f374ed247ab538f7a6b5,2017-03,Humberside Police,Humberside Police,-0.338733,53.801835,On or near KELBERDALE CLOSE,E01033108,Kingston upon Hull 001I,Investigation complete; no suspect identified
78a2aba87dcb7c71b48b6730d847b65c4cc9192cd354c96b54f2889cf092cc0c,2017-03,Humberside Police,Humberside Police,-0.046137,53.568367,On or near GRIMSBY ROAD,E01013202,North East Lincolnshire 005D,Investigation complete; no suspect identified
0323258209d9016933972d55a461b98c943739c849e24da669557c4fd78e09bc,2017-03,Humberside Police,Humberside Police,-0.353057,53.781187,On or near SUTTON ROAD,E01012766,Kingston upon Hull 012A,Investigation complete; no suspect identified
0074c502f14e0b4f12e81ddd1c7387172aa8e71e17cde7b6b8faa4afbbca665c,2017-03,Humberside Police,Humberside Police,-0.063666,53.566144,On or near ROBERTS STREET,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
9f1e8e3d2181b2dec9476fa82fb0e795f7199e049b607e83bc8783e73e21cf00,2017-03,Humberside Police,Humberside Police,-0.428330,53.750502,On or near HAZELBARROW DRIVE,E01013115,East Riding of Yorkshire 027D,Investigation complete; no suspect identified
5f2c139867f0defc063bebdd115b56f3da9c7aa2a6e646e66f346cf16aa8ca75,2017-03,Humberside Police,Humberside Police,-0.094876,53.565899,On or near MANDELA LINK,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
7791753a86874057de7026eab6cc418da5df28b826c478f0b195942547a6c8ad,2017-03,Humberside Police,Humberside Police,-0.870983,53.711273,On or near WESTFIELD AVENUE,E01012995,East Riding of Yorkshire 041B,Investigation complete; no suspect identified
8cfde81d086ba2528f9b97686ab162067fd96fa04fa871ef31d1916b304fe090,2017-03,Humberside Police,Humberside Police,-0.427589,53.746402,On or near HILDYARD CLOSE,E01013105,East Riding of Yorkshire 027A,Investigation complete; no suspect identified
4804371c0a5b23e30ac6adc1c1f81531a6455cb8ecaf2cb9f5527f7506a9dd5d,2017-03,Humberside Police,Humberside Police,-0.632190,53.518668,On or near KIRTON ROAD,E01013324,North Lincolnshire 021A,Investigation complete; no suspect identified
9033f9b34a194bfc967cf3be6ab575ba2111bdda5a4d26496f9125715d67e794,2017-03,Humberside Police,Humberside Police,-0.649352,53.562856,On or near COVERT ROAD,E01013236,North Lincolnshire 017A,Investigation complete; no suspect identified
c86a622596e5726063968f26d3a667ead9ff79fbcf7abf86c485a786466e121f,2017-03,Humberside Police,Humberside Police,-0.658183,53.585814,On or near NORWOOD AVENUE,E01013330,North Lincolnshire 008D,Investigation complete; no suspect identified
820618e6e68888914d5e882085970bbcbe5edc5207d834e004b1e6d85fb749c2,2017-03,Humberside Police,Humberside Police,-0.360112,53.754388,On or near Supermarket,E01012757,Kingston upon Hull 025B,Investigation complete; no suspect identified
8083c57a358cb63cc4b7ce10f32678cacf3efe0124861b65ec12046950f3763f,2017-03,Humberside Police,Humberside Police,-0.362097,53.741570,On or near ST PANCRAS CLOSE,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
a1e0402e7b28501d1698a5f31703ea068088e4358680102a14ef035a13fc66ea,2017-03,Humberside Police,Humberside Police,-0.063205,53.573922,On or near Supermarket,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
cd374c273745d24c422133228115f886738288e6be5d09d7bf6d5be8379e8704,2017-03,Humberside Police,Humberside Police,-0.364878,53.737904,On or near BOULEVARD,E01012892,Kingston upon Hull 030D,Investigation complete; no suspect identified
2afdc9c7038f1302dd9c5eeb7bcd53ac7fd66086bcd0301eeccfd454de461828,2017-03,Humberside Police,Humberside Police,-0.663831,53.862687,On or near SOUTHGATE COURT,E01013121,East Riding of Yorkshire 015B,Investigation complete; no suspect identified
ae256b5911576b6f0e2a4f3999d0a6a1114c04bf082cf87155672acbdf7d0eef,2017-03,Humberside Police,Humberside Police,-0.168273,53.905704,On or near BURTON LANE,E01013051,East Riding of Yorkshire 012E,Investigation complete; no suspect identified
f7d126061aab58f1b8abbb9cac7c39b20e829befea21362de72409859007005b,2017-03,Humberside Police,Humberside Police,-0.409617,53.724735,On or near LAYERTHORPE ROAD,E01012882,Kingston upon Hull 033A,Investigation complete; no suspect identified
2bea65465721707c8cc36fe11ba1d8145787b5e4fa3b26ada71389912e3fecd0,2017-03,Humberside Police,Humberside Police,-0.065803,53.567968,On or near KATHLEEN RICE CLOSE,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
70ef24d8bfe137a02818308130d84af5d8d863f4ff3d642e777dfdf81dfa62a2,2017-03,Humberside Police,Humberside Police,-0.320871,53.766223,On or near PENDEEN GROVE,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
b9e60b2383f30aa45ba7c35de159b90ec5026cd24934bd6a8e71971ba70ed0a2,2017-03,Humberside Police,Humberside Police,-0.371623,53.759516,On or near REGINA CRESCENT,E01012758,Kingston upon Hull 018A,Investigation complete; no suspect identified
b06c0ceae26711cb2ad852f9b6c48fd839aee499416af60dc3e772f9c6cbb0b0,2017-03,Humberside Police,Humberside Police,-0.198862,53.740144,On or near ST AUGUSTINE'S GATE,E01013095,East Riding of Yorkshire 029B,Investigation complete; no suspect identified
7e5d49b9fa54b291e1453cd448186938bb861d5e146faed1a08b9344447c72d2,2017-03,Humberside Police,Humberside Police,-0.140076,53.732558,On or near NORTH RISE,E01013033,East Riding of Yorkshire 033A,Investigation complete; no suspect identified
cc583e09fa1b913083a6c4ed75b101cb579cdf826d7e3f83fca4285edc80902e,2017-03,Humberside Police,Humberside Police,-0.361256,53.736291,On or near MARMADUKE STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
a992cd0ab5e28cc02a712d3c1cf1b65ddb6ec3fcd6415c4080af493448d90288,2017-03,Humberside Police,Humberside Police,-0.868645,53.704105,On or near CARLISLE STREET,E01013000,East Riding of Yorkshire 041C,Investigation complete; no suspect identified
37448370bf9d8c66fbebec1999ec5ac137f98ed47f4e35148b58fa355dbe1f05,2017-03,Humberside Police,Humberside Police,-0.423872,53.746425,On or near BROMPTON CLOSE,E01013106,East Riding of Yorkshire 043E,Investigation complete; no suspect identified
f4f790779afd1470c95a3963c26818ba870f35b7291b2b7d220c4f030708c23b,2017-03,Humberside Police,Humberside Police,-0.367488,53.750740,On or near BRANDESBURTON STREET,E01012757,Kingston upon Hull 025B,Investigation complete; no suspect identified
efb5c28cb1ea987b4341a49b874a58976ccd9e6f4e280589fdd85192015192af,2017-03,Humberside Police,Humberside Police,-0.117956,53.570876,On or near MATLOCK DRIVE,E01013144,North East Lincolnshire 004A,Investigation complete; no suspect identified
1ef3b1c1936ac9806cb869c651a265956f6ff978905d32a4a8b8be1c6bead57c,2017-03,Humberside Police,Humberside Police,-0.358469,53.763849,On or near Supermarket,E01012868,Kingston upon Hull 015B,Investigation complete; no suspect identified
77b6241fe53da6a420fcec0df98a714cf56f0edf20de401b8e4c6f608a6b215b,2017-03,Humberside Police,Humberside Police,-0.199602,53.740587,On or near Parking Area,E01013095,East Riding of Yorkshire 029B,Investigation complete; no suspect identified
1230fda84fd13975caaf09705f18882479cfe9906a75a5802ab9ecbc524a86fa,2017-03,Humberside Police,Humberside Police,-0.345378,53.748352,On or near PRYME STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
d109972d4c7d85a9e8469fb2074fa51f8f7ff99300c7500daf9d551c3ec423b9,2017-03,Humberside Police,Humberside Police,-0.350500,53.789484,On or near DOVESTONE WAY,E01012829,Kingston upon Hull 006A,Investigation complete; no suspect identified
7032a52518a430797e069a8af9b5c010218ced671c2828733fe3f6046dd74136,2017-03,Humberside Police,Humberside Police,-0.317348,53.777671,On or near ILCHESTER CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
40477aa96da741903ec5d06f217ba48a7a032b2656d17f1197b8a7c835371dbe,2017-03,Humberside Police,Humberside Police,-0.345170,53.757122,On or near HADLEIGH CLOSE,E01012856,Kingston upon Hull 024C,Investigation complete; no suspect identified
537f8d240e13f35d10e3145752108e80bf401d5f08a0114d3fadc3661dbbc2fc,2017-03,Humberside Police,Humberside Police,-0.343263,53.755100,On or near ST CLEMENTS PLACE,E01012856,Kingston upon Hull 024C,Investigation complete; no suspect identified
eed5ea453022d9fc641034c8b1c17bbc1b17ef2c132df68c676ca173eddf34b4,2017-03,Humberside Police,Humberside Police,-0.377948,53.787890,On or near ASHTON CLOSE,E01012875,Kingston upon Hull 003A,Investigation complete; no suspect identified
fb26042246a0f082ea8de4eb7fd47fcc0641a43403771d5226a8d3774ad9c4ed,2017-03,Humberside Police,Humberside Police,-0.635257,53.574346,On or near HEALEY ROAD,E01013311,North Lincolnshire 015C,Investigation complete; no suspect identified
ff471424c168d96e6635f2d76a44733bc3b8156dd74a39a64be038694dee78a5,2017-03,Humberside Police,Humberside Police,-0.335413,53.677756,On or near GREENGATE LANE,E01013303,North Lincolnshire 002A,Investigation complete; no suspect identified
4a5ff4ddb7af01a8f827d2d4d799348c5c2494bea48d318f7570921ccd1bf4bd,2017-03,Humberside Police,Humberside Police,-0.288987,53.771597,On or near Supermarket,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
b4fb137ce46a6db237ff7fc8b0e47256ad2c33f8f13c7c7b76ae726412cfb0c4,2017-03,Humberside Police,Humberside Police,-0.449270,53.776995,On or near A164,E01012954,East Riding of Yorkshire 022A,Investigation complete; no suspect identified
425e0f40e29dc9aded6303bed333c94a7724c45349a788b84090edf56df917f1,2017-03,Humberside Police,Humberside Police,-0.374694,53.746389,On or near LONGDEN STREET,E01012862,Kingston upon Hull 025E,Investigation complete; no suspect identified
1b512c9cdd8e4c9ef5338a5dc611131c83a9bc0f419b4b0d8ef2f18c2014bb15,2017-03,Humberside Police,Humberside Police,-0.364058,53.734810,On or near Parking Area,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
6274e18f26062fad842c35d90f062447117de2a79db8f0cab1146577bf57db88,2017-03,Humberside Police,Humberside Police,-0.677405,53.576913,On or near BRIDGEWATER ROAD,E01013279,North Lincolnshire 012A,Investigation complete; no suspect identified
c60e787fed300c200aa0127ccfeafc36c96c61203d68912a12ddeeef6ac7152a,2017-03,Humberside Police,Humberside Police,-0.112863,53.515302,On or near SUNNINGDALE,E01013214,North East Lincolnshire 023B,Investigation complete; no suspect identified
90671aefa2988660a449b0e197d70aae84e2bb6a97f90ee93cf6ba8dde5168d8,2017-03,Humberside Police,Humberside Police,-0.413856,53.839176,On or near BECKSIDE,E01013040,East Riding of Yorkshire 019C,Investigation complete; no suspect identified
90d6e199e678a47a3ad105db901ccb46e6288093016d6db74dcd29b81746aaba,2017-03,Humberside Police,Humberside Police,-0.421296,53.838564,On or near FLEMINGATE COURT,E01013041,East Riding of Yorkshire 019D,Investigation complete; no suspect identified
8563b0eff389a995a4fa2f80dd401f83aa396fea686fa2dec1765e2d7ced3e12,2017-03,Humberside Police,Humberside Police,-0.332445,53.785792,On or near RIDSDALE,E01012830,Kingston upon Hull 006B,Investigation complete; no suspect identified
5c3a7a6d3ca8192ed13e421f085d1e10bb1b3365f1b8ff39fed703142a713df3,2017-03,Humberside Police,Humberside Police,-0.336545,53.777705,On or near OSLO ROAD,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
156fff2b5ab7320861fdcc974dc21970265543b929c0039b3ca7834629e29aaa,2017-03,Humberside Police,Humberside Police,-0.347571,53.745433,On or near Shopping Area,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
2f860f7f44480f4bdcc8cd0538d8cd21d6dd83f40949d1057e863bd0d3e07334,2017-03,Humberside Police,Humberside Police,-0.504095,53.553181,On or near SWIFT DRIVE,E01013274,North Lincolnshire 013A,Investigation complete; no suspect identified
87d377a4d510e8b306280c141b4035cb020a72742d2c25b23e503297f2babcfc,2017-03,Humberside Police,Humberside Police,-0.668168,54.020924,On or near MERE GRANGE,E01013125,East Riding of Yorkshire 008E,Investigation complete; no suspect identified
3412f4428b6e470123609f7c48137336c6fea8142a9b75fd2e55239ba325a6ec,2017-03,Humberside Police,Humberside Police,-0.459855,53.723719,On or near BOOTHFERRY ROAD,E01013005,East Riding of Yorkshire 036A,Investigation complete; no suspect identified
e2f5215b3903d4df8984bac3fd4e9a8e0b67f43baf05dfb01e3a73df76a86e67,2017-03,Humberside Police,Humberside Police,-0.504095,53.553181,On or near SWIFT DRIVE,E01013274,North Lincolnshire 013A,Investigation complete; no suspect identified
d333cd6bd4e25dda27ceb512763314742493141ec105876fd19b7932758a071e,2017-03,Humberside Police,Humberside Police,-0.388310,53.742087,On or near KEMPTON ROAD,E01012860,Kingston upon Hull 031B,Investigation complete; no suspect identified
7110b3a72049177c148494011e4b51b50ca133ba97623660401dfa25e738e8a0,2017-03,Humberside Police,Humberside Police,-0.364058,53.734810,On or near Parking Area,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
db823f45d1b99dc32c8f72e0ffcbdc223212545c4397eb0b35eb6aa1ea7e76da,2017-03,Humberside Police,Humberside Police,-0.268247,53.640172,On or near ST CRISPINS CLOSE,E01013308,North Lincolnshire 004C,Investigation complete; no suspect identified
6e72974a1bdb574504d2a7d5cc471a6fdb00a910947768bad034ff7412c6c7bf,2017-03,Humberside Police,Humberside Police,-0.268247,53.640172,On or near ST CRISPINS CLOSE,E01013308,North Lincolnshire 004C,Investigation complete; no suspect identified
f4612440c3f903f69b9c459ba6ae12296ae40f4ede74931b2a784432e0e27cb4,2017-03,Humberside Police,Humberside Police,-0.144640,53.733923,On or near TRINITY CLOSE,E01013028,East Riding of Yorkshire 031A,Investigation complete; no suspect identified
662671ed92dd0d41ed7ab4c8735df6af31049c73d96d37dada84a1eee6ad359d,2017-03,Humberside Police,Humberside Police,-0.407371,53.786154,On or near LINDEN AVENUE,E01012955,East Riding of Yorkshire 023B,Investigation complete; no suspect identified
d0084703006b70de716c39a541c22efc4f48cac460c4b3b2491e601b4db2dc90,2017-03,Humberside Police,Humberside Police,-0.340766,53.751092,On or near KILBURN AVENUE,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
16dc80e79251a766e804bf366a78ee3c12734a52e5b4ef3ddcb957db4aecb275,2017-03,Humberside Police,Humberside Police,-0.344430,53.593723,On or near CROXTON ROAD,E01013309,North Lincolnshire 004D,Investigation complete; no suspect identified
53f928603562ceda4279fa903402c70bbaf53426251aa3ffdaad0fcd8c0fc46b,2017-03,Humberside Police,Humberside Police,-0.375956,53.738828,On or near SANDLEMERE CLOSE,E01033110,Kingston upon Hull 031G,Investigation complete; no suspect identified
77af623f4194fbf91eda7034aaecb0c893f62a68e9b6bbaad5a3baea0671914f,2017-03,Humberside Police,Humberside Police,-0.409617,53.724735,On or near LAYERTHORPE ROAD,E01012882,Kingston upon Hull 033A,Investigation complete; no suspect identified
7fe56d2a95576fc66597064557c7a474f4166a48b6a64a2b70f98ec915e0077e,2017-03,Humberside Police,Humberside Police,-0.422031,53.721915,On or near OWEN AVENUE,E01013008,East Riding of Yorkshire 034A,Investigation complete; no suspect identified
bb25d874021fd820c44cf8fb4712cf17167840e76c20f0382862354c81251433,2017-03,Humberside Police,Humberside Police,-0.367256,53.758306,On or near PARKSIDE CLOSE,E01012758,Kingston upon Hull 018A,Investigation complete; no suspect identified
3d23775f56df41775d730a97c7f08f5c6789dcfe9fa07d814578ebf1d2bb79bf,2017-03,Humberside Police,Humberside Police,-0.310184,53.789391,On or near OAKINGTON GARTH,E01012784,Kingston upon Hull 004C,Investigation complete; no suspect identified
69a8a4a9dfee07a832b4832448592e50a9683b753fb42918b13186f51a7cc883,2017-03,Humberside Police,Humberside Police,-0.423872,53.746425,On or near BROMPTON CLOSE,E01013106,East Riding of Yorkshire 043E,Investigation complete; no suspect identified
807c624411f501f5acfbc8aa1266820f92aacb38a723e3192989369dbfea2eaa,2017-03,Humberside Police,Humberside Police,-0.103802,53.566212,On or near A1136,E01013231,North East Lincolnshire 008C,Investigation complete; no suspect identified
fca495c51002b0e3ca74434295f354bd010e875582ff7ab4321af1a5e1bc8fd6,2017-03,Humberside Police,Humberside Police,-0.915510,53.706076,On or near RAWCLIFFE ROAD,E01013074,East Riding of Yorkshire 040E,Investigation complete; no suspect identified
c475d894c14a1882922db1bda7bbdab969ce826cb2f0180e7cc4eac2bd981852,2017-03,Humberside Police,Humberside Police,-0.318609,53.755979,On or near ROYSTON GROVE,E01012808,Kingston upon Hull 026B,Investigation complete; no suspect identified
ce0f7740cbba8010c048f11df6d034ea8b2491ddd85a8427a12e4e43f5945462,2017-03,Humberside Police,Humberside Police,-0.324035,53.769809,On or near FOREDYKE AVENUE,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
03007881b5dff9c6bd26612a7f0688b3ad390eebd4cf3b1e5d1049b1ce1d3cc2,2017-03,Humberside Police,Humberside Police,-0.374080,53.786238,On or near 24TH AVENUE,E01012880,Kingston upon Hull 008C,Investigation complete; no suspect identified
2a1631d942f969859e2ac26984f20b1fbecc548233c58c590856233ff30020d4,2017-03,Humberside Police,Humberside Police,-0.318290,53.757521,On or near ALASKA STREET,E01012808,Kingston upon Hull 026B,Investigation complete; no suspect identified
2c0ecb1b5c4f2067d1c0abbf5b132368ba9e08fb223f07fe491f4846eef9c6d2,2017-03,Humberside Police,Humberside Police,-0.374080,53.786238,On or near 24TH AVENUE,E01012880,Kingston upon Hull 008C,Investigation complete; no suspect identified
bec3cb0a3fc686c14703bb0016b95592dbc2651e2eda371b8a1af37b8bfc8d43,2017-03,Humberside Police,Humberside Police,-0.301873,53.753101,On or near ROSMEAD STREET,E01012900,Kingston upon Hull 022C,Investigation complete; no suspect identified
798849c9166d0c78bb145fc20685f32888151364d4a6cf23d5a7c083da8be1eb,2017-03,Humberside Police,Humberside Police,-0.439074,53.682811,On or near MARKET PLACE,E01013255,North Lincolnshire 001B,Investigation complete; no suspect identified
1a1c3a366f0ff1b93950589d25d2618c2c974fd01b518d071dce0ba6abb18a7a,2017-03,Humberside Police,Humberside Police,-0.297383,53.755365,On or near ROSEDALE AVENUE,E01012899,Kingston upon Hull 022B,Investigation complete; no suspect identified
11df92ba0815a0e53eeecd12a2527a75dd92e16ed46315c1c5cb86975f5ed578,2017-03,Humberside Police,Humberside Police,-0.090370,53.561341,On or near BRIGHOWGATE,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
c7114f17bf277d0d7a7a98fc2b1b09c2308dc2b9d712022eaa87d9a1af5dfd31,2017-03,Humberside Police,Humberside Police,-0.651401,53.567751,On or near BELMONT STREET,E01013239,North Lincolnshire 017B,Investigation complete; no suspect identified
